timestamp,open,high,low,close,volume
2025-03-18,2500.0,2521.7482003256723,2429.4917348909594,2458.9329290666988,34792.189140223905
2025-03-19,2458.9329290666988,2498.622341164654,2444.1437750401487,2471.620044751305,22480.243032709397
2025-03-20,2471.620044751305,2531.4516081196243,2464.36939721237,2502.741260220024,14844.578395486626
2025-03-21,2502.741260220024,2553.263303501902,2492.565902523377,2525.2655863560453,28095.065517866577
2025-03-22,2525.2655863560453,2535.658504881738,2489.601547230844,2491.1027907760267,37344.08467407783
2025-03-23,2491.1027907760267,2550.4076258046725,2465.8149988038654,2533.4718386389736,17136.10406671601
2025-03-24,2533.4718386389736,2588.931190357571,2526.9039803543865,2562.3183782656624,9841.030477862332
2025-03-25,2562.3183782656624,2599.588240294742,2557.7866516984095,2591.630118223991,7973.609518226985
2025-03-26,2591.630118223991,2647.103662385379,2570.422564301989,2622.8539165026264,13049.200300799763
2025-03-27,2622.8539165026264,2683.934553146497,2604.7129155454923,2668.798082302363,7679.769196387938
2025-03-28,2668.798082302363,2772.7094807617773,2662.5455587595848,2762.325232409059,32733.281970521854
2025-03-29,2762.325232409059,2763.823287123722,2725.353347233574,2739.2944951279064,27609.573739237036
2025-03-30,2739.2944951279064,2762.7201040821446,2710.987533931821,2743.4289276584673,29915.482490989267
2025-03-31,2743.4289276584673,2852.225194582241,2725.707523371262,2818.8305255924074,33886.83669192158
2025-04-01,2818.8305255924074,2822.7812081117245,2753.6633934776282,2765.0325130786905,38651.79737376935
2025-04-02,2765.0325130786905,2802.5343573702503,2747.630327355094,2780.7926438158297,16789.035461719464
2025-04-03,2780.7926438158297,2805.150470278003,2743.7582371947524,2754.3989311698365,39396.88981154887
2025-04-04,2754.3989311698365,2776.70040536194,2752.714367816869,2755.783840780007,12696.422948531694
2025-04-05,2755.783840780007,2805.3339320458435,2751.7509508008166,2777.6999149956305,21383.8754427045
2025-04-06,2777.6999149956305,2795.7603087043476,2676.1541389121744,2700.5533468638578,33936.259229339084
2025-04-07,2700.5533468638578,2712.5701299745297,2650.0516911239106,2662.7768880075714,10887.868150282224
2025-04-08,2662.7768880075714,2670.2997712030656,2589.014850842073,2609.314269664681,6069.625455744341
2025-04-09,2609.314269664681,2630.884108003843,2575.1539132129797,2602.365976655404,10592.929696696146
2025-04-10,2602.365976655404,2613.924849154114,2560.6573665609335,2577.6762530906094,35887.7701380119
2025-04-11,2577.6762530906094,2665.449055863885,2575.157367246708,2639.0391766686234,23194.86035653622
2025-04-12,2639.0391766686234,2657.434414060667,2592.5277283555142,2617.363018608093,10113.28995036782
2025-04-13,2617.363018608093,2695.022447831811,2598.606455388697,2687.6644890171215,42110.03568498667
2025-04-14,2687.6644890171215,2703.7468610188926,2650.6546438670953,2673.4742904855093,22086.4416078863
2025-04-15,2673.4742904855093,2688.360672378138,2672.8201008850333,2686.528935264711,30709.83706204222
2025-04-16,2686.528935264711,2692.803795272911,2654.927835347852,2690.286261181116,41385.925159515165
2025-04-17,2690.286261181116,2708.3028597390244,2665.037583072304,2692.904577099606,22582.044115248
2025-04-18,2692.904577099606,2711.92946009189,2642.9786634682555,2649.8756368242675,28176.317344203264
2025-04-19,2649.8756368242675,2696.640423539629,2632.2312540484118,2665.344730475658,13647.86864977752
2025-04-20,2665.344730475658,2683.5781273814587,2656.2126934803373,2682.882502767242,30459.06065420515
2025-04-21,2682.882502767242,2704.7786567935805,2671.6188596090874,2694.6257055987594,39593.22707071053
2025-04-22,2694.6257055987594,2729.6877174136434,2666.095256227806,2722.03696732938,30625.742918312284
2025-04-23,2722.03696732938,2734.0907169691363,2679.085671419324,2690.9433015998015,25936.10991119043
2025-04-24,2690.9433015998015,2695.5056815045764,2652.157391208178,2681.1025624006506,38161.24383269755
2025-04-25,2681.1025624006506,2684.9303408543524,2640.2919967988605,2656.752927631146,25732.028653813504
2025-04-26,2656.752927631146,2664.121964538044,2574.6296209646866,2591.772794875896,16435.807744598394
2025-04-27,2591.772794875896,2613.1027950673824,2586.55605286349,2608.1865284804694,39433.350041657155
2025-04-28,2608.1865284804694,2627.079120753372,2554.8454352877775,2585.510131066947,25409.71945748295
2025-04-29,2585.510131066947,2599.476039885353,2558.9063418875025,2584.564504770512,34492.32554550286
2025-04-30,2584.564504770512,2704.82542028496,2558.4219660160225,2675.4124121456225,15599.615189333985
2025-05-01,2675.4124121456225,2715.299727127262,2654.7579461366713,2686.819626481929,23741.38850959205
2025-05-02,2686.819626481929,2717.6286721468723,2675.631934422721,2693.3060063754488,8211.11315535681
2025-05-03,2693.3060063754488,2763.7349478048764,2686.990128184147,2739.23483581647,43576.261841757994
2025-05-04,2739.23483581647,2808.408984989753,2730.1916065357523,2793.161010297693,32897.26431050314
2025-05-05,2793.161010297693,2891.7516409045547,2761.7715119263203,2872.4557432003407,37226.9410582732
2025-05-06,2872.4557432003407,2893.2305897186325,2824.8778352205973,2852.3552712509154,42875.21165272706
2025-05-07,2852.3552712509154,2965.4183953870247,2836.8742092378507,2932.584417742807,27687.018264381088
2025-05-08,2932.584417742807,2941.6733416749007,2902.5017897717853,2929.154225480432,40688.01571892408
2025-05-09,2929.154225480432,2950.2073400488475,2873.2566235079894,2881.0082486478527,18706.60253939888
2025-05-10,2881.0082486478527,2914.1421843000217,2815.840649148589,2843.418283840822,41438.01848860257
2025-05-11,2843.418283840822,2916.991963821778,2823.5843695535286,2893.3779275788947,17348.70503467183
2025-05-12,2893.3779275788947,2950.33494153169,2862.7940925987855,2929.0050034604037,42597.533975784776
2025-05-13,2929.0050034604037,2998.376009484615,2908.7941202131265,2988.2879571265357,11881.744957611721
2025-05-14,2988.2879571265357,3003.5153905755733,2920.5616786319238,2949.610910423669,22047.331971831525
2025-05-15,2949.610910423669,2967.597265315986,2920.718056468891,2936.9640670925014,43356.16787552449
2025-05-16,2936.9640670925014,2941.0817036014582,2853.689867390416,2886.9790986965118,37534.120017111694
2025-05-17,2886.9790986965118,2897.9657042793365,2783.675623922118,2804.9252079002963,38063.308797858896
2025-05-18,2804.9252079002963,2822.5854338520085,2787.9302090690794,2806.409540199635,7815.698341766165
2025-05-19,2806.409540199635,2898.733326892307,2804.283322203463,2876.1320175889564,43919.875389281784
2025-05-20,2876.1320175889564,2960.364580992958,2843.416484907328,2926.852603406542,27676.333749637626
2025-05-21,2926.852603406542,2927.5486098752085,2892.145605437005,2895.24538701286,43575.011772178914
2025-05-22,2895.24538701286,2964.647091207341,2880.8654408130196,2948.7516653991715,12567.271356003695
2025-05-23,2948.7516653991715,2951.234218611215,2903.4296855811263,2925.689685726137,7843.856908297578
2025-05-24,2925.689685726137,2964.84184009937,2913.1944974518665,2941.771409273424,20310.392013642417
2025-05-25,2941.771409273424,2986.6380931675685,2936.009659366951,2980.874631299882,33175.26119435072
2025-05-26,2980.874631299882,2991.437610612659,2940.9766780420514,2965.0769161371018,33065.446520494814
2025-05-27,2965.0769161371018,2984.498232536416,2907.2608512775187,2928.3332718952147,34930.540794359295
2025-05-28,2928.3332718952147,2986.8176862941855,2902.845666731834,2959.373533247135,35817.06528074307
2025-05-29,2959.373533247135,2973.794025271056,2924.9615787794833,2953.8799858010175,32295.49153488135
2025-05-30,2953.8799858010175,2962.3992483174366,2922.2451196018988,2931.8746118561166,25719.726732889605
2025-05-31,2931.8746118561166,2972.580254160078,2909.8660891671275,2962.2717558305612,35020.841412053116
2025-06-01,2962.2717558305612,2977.8041475261016,2922.0041706287284,2955.0982494326868,41013.68579688987
2025-06-02,2955.0982494326868,3000.420056109944,2939.1291979114912,2974.496812110264,19862.767334905966
2025-06-03,2974.496812110264,3005.985693886448,2906.3331013155976,2934.070631697832,29188.62122586175
2025-06-04,2934.070631697832,3003.468993872022,2918.4590085014484,2968.4833366091475,23846.49684055504
2025-06-05,2968.4833366091475,3001.12726110527,2907.7840451411666,2928.9710406421373,17267.950782556956
2025-06-06,2928.9710406421373,2962.683251461871,2900.826623679439,2914.4070922768838,19288.05779871687
2025-06-07,2914.4070922768838,2930.9496265510825,2813.368635174925,2835.992077697036,26432.286509102567
2025-06-08,2835.992077697036,2901.5165141302596,2811.402491739316,2888.0354860762386,38603.015553164914
2025-06-09,2888.0354860762386,2911.030065866146,2873.125132766239,2894.409119827115,39161.56707891566
2025-06-10,2894.409119827115,2930.508168776684,2862.500083648927,2916.903297614107,39101.01208528842
2025-06-11,2916.903297614107,2936.452899687383,2828.6957623221047,2845.6297978745397,7873.497790303707
2025-06-12,2845.6297978745397,2874.7457632239757,2839.02917055922,2854.473913001363,35351.56660982015
2025-06-13,2854.473913001363,2857.043036287639,2822.577305625383,2839.908590565709,29523.017848343385
2025-06-14,2839.908590565709,2928.280868381589,2828.746496360485,2893.675001855578,37461.10422044282
2025-06-15,2893.675001855578,2919.800019082171,2796.349191490362,2828.5657281726562,5726.459087321774
2025-06-16,2828.5657281726562,2854.213638033817,2804.0046252747456,2845.8524857194757,32248.00168816831
2025-06-17,2845.8524857194757,2918.26262085476,2836.6584883415176,2893.5853094526183,30119.439042248196
2025-06-18,2893.5853094526183,2927.516033132149,2836.550221585507,2844.5688920823286,11391.819856067896
2025-06-19,2844.5688920823286,2867.9171107907428,2833.7844231286927,2851.5091538694664,35701.39332760009
2025-06-20,2851.5091538694664,2858.539379582023,2788.4084052046724,2807.7493551082853,26912.70021287848
2025-06-21,2807.7493551082853,2830.702283151787,2784.1945198405647,2811.8173138235584,13851.904571495676
2025-06-22,2811.8173138235584,2841.213591213027,2783.803111035727,2828.1652570883653,39872.87093890586
2025-06-23,2828.1652570883653,2910.2549591442876,2794.476083923873,2886.8975985161687,33217.837955611874
2025-06-24,2886.8975985161687,2901.2365467397253,2882.973410094626,2896.50505151732,22227.869088811764
2025-06-25,2896.50505151732,2923.462661199089,2866.7785664638413,2868.9908924828,18093.23055959361
2025-06-26,2868.9908924828,2903.0891979676876,2843.436224095638,2896.19785759051,32149.325435557468
2025-06-27,2896.19785759051,2923.6577793417105,2893.226796194557,2898.626941630651,5826.494405568314
2025-06-28,2898.626941630651,2950.1793867866904,2891.021580715546,2948.3322010108327,10713.060705549742
2025-06-29,2948.3322010108327,2978.1602694591193,2892.096179985117,2924.0370832932076,29077.16488891175
2025-06-30,2924.0370832932076,2990.360582364973,2904.247289059717,2985.6446711306367,45937.72842393307
2025-07-01,2985.6446711306367,3020.910317862767,2984.5508184604305,2995.6141522808275,36557.657225267154
2025-07-02,2995.6141522808275,3025.786571418225,2994.623877271161,3008.943961447117,15875.50544156902
2025-07-03,3008.943961447117,3067.1058045048153,2979.871834746625,3057.0372736730715,12487.909519124045
2025-07-04,3057.0372736730715,3078.3565027989903,3016.5036778150275,3035.2682903144027,37869.541584086175
2025-07-05,3035.2682903144027,3069.331073422166,2985.221441587911,3014.5107547561706,20255.364545525754
2025-07-06,3014.5107547561706,3058.493423081679,3007.8901811342116,3040.001129192514,9616.037576189481
2025-07-07,3040.001129192514,3072.820375969598,3005.025397050447,3038.6066056568143,26529.202247007135
2025-07-08,3038.6066056568143,3074.2961514995204,3032.065429633298,3043.183251347664,35854.1985443582
2025-07-09,3043.183251347664,3055.9285772998637,2993.041224791622,3027.1769024547734,31460.708376556086
2025-07-10,3027.1769024547734,3055.8052153443587,2989.310293299537,3015.647779764696,40133.23611580733
2025-07-11,3015.647779764696,3084.180696533496,2988.643248494856,3057.3632926948694,46575.87638123615
2025-07-12,3057.3632926948694,3168.966336323249,3030.5180158088115,3151.1433119699805,27624.42710791826
2025-07-13,3151.1433119699805,3181.2691543203796,3067.7515808177664,3089.0699883901107,25406.461596913774
2025-07-14,3089.0699883901107,3190.750722915365,3076.9049285407777,3162.58777623011,32106.973587723423
2025-07-15,3162.58777623011,3203.484982992903,3147.6704991068805,3200.3975533132016,8785.585923680674
2025-07-16,3200.3975533132016,3294.7098848545147,3168.540570862642,3261.409571721073,21914.893341885057
2025-07-17,3261.409571721073,3289.516696571783,3241.1359752602393,3272.7892274839437,35710.650654423036
2025-07-18,3272.7892274839437,3307.7189959996026,3220.5383782405024,3239.497301561653,33942.45617627884
2025-07-19,3239.497301561653,3274.2421378791,3221.9980883155363,3232.3425673446172,35707.89239203688
2025-07-20,3232.3425673446172,3248.5993347750687,3179.2758494738587,3190.223012403694,28340.425669082982
2025-07-21,3190.223012403694,3197.676483086236,3078.012965333857,3113.712412012129,22903.64545046628
2025-07-22,3113.712412012129,3123.53783048546,3084.7878472402426,3112.5615399941184,6912.580203269335
2025-07-23,3112.5615399941184,3157.0687864754486,3099.139494345978,3127.181276430683,12968.521142883694
2025-07-24,3127.181276430683,3141.0124621948867,3084.5671189741224,3116.508717551291,21634.614518710103
2025-07-25,3116.508717551291,3160.9791262020685,3079.643117275734,3127.8897938962723,12918.203800623727
2025-07-26,3127.8897938962723,3141.1521436701537,3022.2297733461046,3058.5528932755055,36064.292856178865
2025-07-27,3058.5528932755055,3115.8572278186007,3027.617606188528,3109.874550108784,21992.978222957383
2025-07-28,3109.874550108784,3140.6089902550093,3075.8434932587106,3104.9718235587397,9818.491919026077
2025-07-29,3104.9718235587397,3126.9221174753893,3087.6100214905628,3109.3468322474214,22908.65014345347
2025-07-30,3109.3468322474214,3172.624840964524,3081.955251365097,3145.4010036513414,28503.02786846789
2025-07-31,3145.4010036513414,3173.911610876427,3090.3831843146127,3121.3845439749766,10137.161544207866
2025-08-01,3121.3845439749766,3253.5240184634404,3110.693728978987,3247.8654476841293,6748.2367916934445
2025-08-02,3247.8654476841293,3340.5197169621547,3235.8418715118414,3311.915238754616,52302.3487135588
2025-08-03,3311.915238754616,3378.2933316588724,3281.428694235439,3376.3779742657744,22594.112865034916
2025-08-04,3376.3779742657744,3411.187332364463,3340.1297637958533,3386.762014973119,10233.181957712935
2025-08-05,3386.762014973119,3423.5550745366318,3325.0687385708125,3353.5162403865115,25188.591864509945
2025-08-06,3353.5162403865115,3390.006746788562,3338.8184108715627,3381.4851730422897,21876.74894203203
2025-08-07,3381.4851730422897,3408.06372009734,3312.153218048438,3347.3989928318415,40672.08720489278
2025-08-08,3347.3989928318415,3398.0757790380967,3332.1575870106885,3361.822529600313,11649.509470452082
2025-08-09,3361.822529600313,3410.7051957572166,3358.0347816012036,3376.392181335746,24569.630957177895
2025-08-10,3376.392181335746,3447.424169524981,3336.156703830089,3442.2958764956747,9219.93294974268
2025-08-11,3442.2958764956747,3491.261156609573,3412.730595421657,3467.9166451189676,7504.7964520552405
2025-08-12,3467.9166451189676,3483.88543187658,3458.4423013078144,3478.4750467150398,23925.528271548214
2025-08-13,3478.4750467150398,3568.84441969904,3459.2779148750587,3554.4621752881258,12999.051474032869
2025-08-14,3554.4621752881258,3577.039018722301,3535.509001798385,3551.1275509876746,52456.14204784438
2025-08-15,3551.1275509876746,3586.7779892583335,3504.351503960975,3525.732207704364,7353.242283867652
2025-08-16,3525.732207704364,3565.3332191425247,3461.7675456650363,3501.6469183798617,18225.17536790702
